uf,endereco,cidade,bairro,latitude,longitude,data_ocorrencia,hora_ocorrencia,presenca_agentes,acao_policial,unidades_policiais,motivo_principal,outros_recortes,tipo,situacao,idade,faixa_etaria,raca,genero,local,circunstancias_vitima,qualificacoes_vitima,status_servico,status_politico,posicao_politico,partido_político,posicao_agente,coorporacao_agente,status_agente,tipo_pessoa
Bahia,"Av. Porto dos Mastros - Areal da Ribeira - Ribeira, Salvador - BA, 40421-520, Brasil",SALVADOR,RIBEIRA,-12.916601051815528,-38.4948988436984,2024-10-03,16:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Comunidade Santo Antônio - Vila Rica, Jaboatão dos Guararapes - PE, 54250-420, Brasil",JABOATAO DOS GUARARAPES,VILA RICA,-8.123109,-35.0305559,2024-10-03,14:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,28.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Pero Vaz, Salvador - BA, Brasil",SALVADOR,PERO VAZ,-12.950195783977763,-38.49078365366585,2024-10-02,21:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,33.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Vila Cardeal e Silva, R. Cap. Antônio França,  Areias, Recife - PE, 50870-340, Brasil",RECIFE,AREIAS,-8.09581064382461,-34.933128577909855,2024-10-02,15:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Dona Maria de Souza - Piedade, Jaboatão dos Guararapes - PE, 54400-260, Brasil",JABOATAO DOS GUARARAPES,PIEDADE,-8.150601818769593,-34.91473627867034,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Mulher cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Dona Maria de Souza - Piedade, Jaboatão dos Guararapes - PE, 54400-260, Brasil",JABOATAO DOS GUARARAPES,PIEDADE,-8.150601818769593,-34.91473627867034,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. São Bernardo - Capibaribe, São Lourenço da Mata - PE, 54705-140, Brasil",SAO LOURENCO DA MATA,CAPIBARIBE,-8.001731237291514,-35.01422516160994,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,20.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. São Bernardo - Capibaribe, São Lourenço da Mata - PE, 54705-140, Brasil",SAO LOURENCO DA MATA,CAPIBARIBE,-8.001731237291514,-35.01422516160994,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,19.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Distrito Industrial, Cabo de Santo Agostinho - PE, 54590-000, Brasil",CABO DE SANTO AGOSTINHO,DISTRITO INDUSTRIAL DIPER,-8.269107206726131,-35.02672035706043,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,20.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Loteamento Cidade Criança - R. Manoel Belmiro de Souza - Cidade Criança, Itapissuma - PE, 53700-000, Brasil",ITAPISSUMA,CIDADE CRIANCA,-7.779468634048901,-34.90004536955168,2024-10-02,00:00:00,Não,Não,,Homicidio/Tentativa,Presença de político,Pessoa,Morta,21.0,Adulto,Não identificado,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Pau da Lima, Salvador - BA",SALVADOR,PAU DA LIMA,-12.923766372535688,-38.446821566085,2024-10-02,22:00:00,Sim,Sim,47ª CIPM,Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Morro do Gato, Mar Grande - Vera Cruz - BA",VERA CRUZ,MAR GRANDE,-12.954614000796406,-38.62358304069213,2024-10-02,14:00:00,Sim,Sim,23º BPM,Ação policial,,Pessoa,Morta,24.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"UNEB - Rua Silveira Martins - Cabula, Salvador - BA, Brasil",SALVADOR,CABULA,-12.952777,-38.4594595,2024-10-02,20:00:00,Não,Não,,Disputa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Unidade de ensino,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Tancredo Neves, Salvador - BA, Brasil",SALVADOR,BEIRU/TANCREDO NEVES,-12.9496638897825,-38.45308488646077,2024-10-02,18:30:00,Sim,Sim,"23ª CIPM, RONDESP (CENTRAL), GÊMEOS, APOLO",Ação policial,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Av. Cap. Luís Reis - Alto da Bondade, Olinda - PE, 53170-040, Brasil",OLINDA,ALTO DA BONDADE,-7.989793757739503,-34.90875836231404,2024-10-02,15:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia," Alto do Cruzeiro, Cosme de Farias, Salvador - BA, Brasil",SALVADOR,COSME DE FARIAS,-12.9820705,-38.4832915,2024-10-02,12:30:00,Sim,Sim,PC-6ª DT,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia," Alto do Cruzeiro, Cosme de Farias, Salvador - BA, Brasil",SALVADOR,COSME DE FARIAS,-12.9820705,-38.4832915,2024-10-02,12:30:00,Sim,Sim,PC-6ª DT,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Alto das Pedrinhas, R. Cuité - Brejo da Guabiraba, Recife - PE, 52291-106, Brasil",RECIFE,BREJO DA GUABIRABA,-7.993805986941073,-34.931796343999416,2024-10-01,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,28.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Eleutério do Nascimento Paes - São Francisco, Cabo de Santo Agostinho - PE, 54530-530, Brasil",CABO DE SANTO AGOSTINHO,SAO FRANCISCO,-8.291947537928976,-35.03716026189469,2024-10-01,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,16.0,Adolescente,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Comunidade Bom Tempo - R. da Associação - Goiana, PE, 55900-000, Brasil",GOIANA,GOIANA,-7.562666396647046,-34.989384962480976,2024-10-01,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,33.0,Adulto,Não identificado,Mulher cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Avenida Primavera - Jardim Primavera, Duque de Caxias - RJ, Brasil",DUQUE DE CAXIAS,JARDIM PRIMAVERA,-22.6845048,-43.2727088,2024-10-01,20:00:00,Sim,Sim,15 BPM,Tentativa/Roubo,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Márcia Vasconcelos - Vila Emil, Mesquita - RJ, Brasil    ",MESQUITA,VILA EMIL,-22.7851048,-43.4173105,2024-10-01,20:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,27.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Av. Nestor Duarte - Brejal - São Caetano, Salvador - BA, 40391-200, Brasil",SALVADOR,SAO CAETANO,-12.935403180073058,-38.48635169246212,2024-10-01,19:00:00,Sim,Não,,Tentativa/Roubo,,Pessoa,Morta,15.0,Adolescente,Negra,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Praça do Uruguai - Alagados - Uruguai, Salvador - BA, 40450-385, Brasil",SALVADOR,URUGUAI,-12.928884246588174,-38.49206828923979,2024-10-01,15:00:00,Sim,Sim,GÊMEOS,Ação policial,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,PPTE,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Estrada da Cancela Preta - Bangu, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,PADRE MIGUEL,-22.8558878,-43.4551342,2024-09-29,23:00:00,Não,Não,,Briga,,Pessoa,Morta,,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Outros,De folga,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"BR 408 - Tiuma, São Lourenço da Mata - PE, 54730-970, Brasil",SAO LOURENCO DA MATA,TIUMA,-7.9839298,-35.0793542,2024-09-30,08:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Dandara, Nova Vitória - Camaçari, BA",CAMACARI,NOVA VITORIA,-12.703174203367366,-38.3169660576713,2024-09-30,22:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Avenida Ayrton Senna - Jacarepaguá, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,JACAREPAGUA,-22.9693607,-43.3599371,2024-09-29,18:00:00,Não,Não,,Não identificado,,Pessoa,Morta,27.0,Adulto,Negra,Homem cis,Outros,Sem identificação,"Entregador / Motoboy,Mototaxista ",Em serviço,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Campo do Flamengo - Rua Nova da Paz - Jardim Jordão, Jaboatão dos Guararapes - PE, 54320-138, Brasil",JABOATAO DOS GUARARAPES,JARDIM JORDAO,-8.145259431531256,-34.94057654662704,2024-10-01,04:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Outros,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Rio do Meio, Itacaranha - Salvador - BA",SALVADOR,ITACARANHA,-12.887555340780189,-38.478617818524974,2024-10-01,08:00:00,Não,Não,,Homicidio/Tentativa,Bar,Pessoa,Morta,25.0,Adulto,Branca,Homem cis,Bar,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco," Curado IV, Jaboatão dos Guararapes - PE, 54220-000, Brasil",JABOATAO DOS GUARARAPES,CURADO,-8.07347157022893,-34.991924766291326,2024-09-29,00:00:00,Sim,Sim,Policia Civil ,Ação policial,Perseguição,Pessoa,Ferida,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Feijão - Paraíso, São Gonçalo - RJ, 24426-700, Brasil",SÃO GONÇALO,PARAISO,-22.83358474,-43.0769633,2024-09-30,22:00:00,Sim,Sim,SEGURANÇA PRESENTE,Ação policial,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Automóvel,Bala perdida,Motorista de aplicativo,Em serviço,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Campo Formoso - Phoc II, Camaçari - BA, Brasil",CAMACARI,RENASCER - PHOC II,-12.710543513800667,-38.33349113136067,2024-10-01,02:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Guarani - Quintino Bocaiúva, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,QUINTINO BOCAIUVA,-22.8877037,-43.3183154,2024-09-30,23:45:00,Sim,Não,,Tentativa/Roubo,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Guarani - Quintino Bocaiúva, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,QUINTINO BOCAIUVA,-22.8877037,-43.3183154,2024-09-30,23:45:00,Sim,Não,,Tentativa/Roubo,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Eng. Hamilton Lopes, Campo Velho - Cosme de Farias, Salvador - BA, Brasil",SALVADOR,COSME DE FARIAS,-12.979240377877698,-38.48679848717179,2024-09-30,20:00:00,Sim,Sim,RONDESP ATLÂNTICO,Ação policial,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Conjunto Joanes Centro Oeste, Península de Joanes - Lobato, Salvador - BA",SALVADOR,LOBATO,-12.925052058164573,-38.48751801964196,2024-09-30,14:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Ferida,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. 28 de Abril, Horta - Pernambués, Salvador - BA",SALVADOR,PERNAMBUES,-12.969279379321303,-38.45383015342744,2024-09-30,10:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,42.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"Rua  Botafogo, Parque Jocelia - Sussuarana, Salvador - BA, Brasil",SALVADOR,SUSSUARANA,-12.937891402612706,-38.44997759261772,2024-09-29,21:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,"Entregador / Motoboy,Mototaxista ",De folga,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Alto das Pedrinhas - Brejo da Guabiraba, Recife - PE, 52291-206, Brasil",RECIFE,BREJO DA GUABIRABA,-7.990444549296754,-34.93114927864763,2024-09-29,00:00:00,Sim,Sim,PM,Ação policial,,Pessoa,Morta,23.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Alto das Pedrinhas - Brejo da Guabiraba, Recife - PE, 52291-206, Brasil",RECIFE,BREJO DA GUABIRABA,-7.990444549296754,-34.93114927864763,2024-09-29,00:00:00,Sim,Sim,PM,Ação policial,,Pessoa,Morta,20.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"PE-49 - Ponta de Pedras, Goiana - PE, Brasil",GOIANA,PONTA DE PEDRAS,-7.627634681939643,-34.81672040399725,2024-09-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"PE-49 - Ponta de Pedras, Goiana - PE, Brasil",GOIANA,PONTA DE PEDRAS,-7.627634681939643,-34.81672040399725,2024-09-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,20.0,Adulto,Negra,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"PE-49 - Ponta de Pedras, Goiana - PE, Brasil",GOIANA,PONTA DE PEDRAS,-7.627634681939643,-34.81672040399725,2024-09-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,,Adulto,Negra,Homem cis,Sem identificação,Chacina,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Av. Tancredo Neves - Brejo de Beberibe, Recife - PE, 52191-480, Brasil",RECIFE,BREJO DE BEBERIBE,-7.994346703005732,-34.925356175316544,2024-09-29,15:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,41.0,Adulto,Branca,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"R. Rio Pardo, Paratibe, Paulista - PE, 53413-100, Brasil",PAULISTA,PARATIBE,-7.940790440843616,-34.900755291460094,2024-09-29,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,36.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Pernambuco,"Córrego do Euclides - Rua Monte Rei - Morro da Conceição, Recife - PE, 52280-071, Brasil",RECIFE,MORRO DA CONCEICAO,-8.018857934887325,-34.91244904564498,2024-09-30,00:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,22.0,Adulto,Negra,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. da Boa Paz,  Buraco do Peba - Sete de Abril, Salvador - BA, Brasil",SALVADOR,SETE DE ABRIL,-12.917564659969674,-38.43177890622051,2024-09-29,20:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,20.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Entregador / Motoboy,Em serviço,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Bahia,"R. Direta da Massaranduba, Massaranduba, Camaçari - BA, Brasil",CAMACARI,MASSARANDUBA,-12.734845248896592,-38.32162029167476,2024-09-28,22:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,21.0,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Piraí - Marechal Hermes, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,MARECHAL HERMES,-22.856581,-43.368722,2024-09-28,21:00:00,Sim,Sim,18 BPM,Tentativa/Roubo,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Linha Amarela - Maré, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,MARE,-22.8690361,-43.2427961,2024-09-29,17:00:00,Sim,Não,,Tentativa/Roubo,,Pessoa,Morta,,Adulto,Não identificado,Homem cis,Sem identificação,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
Rio de Janeiro,"Rua Bispo Lacerda - Del Castilho, Rio de Janeiro - RJ, Brasil",RIO DE JANEIRO,DEL CASTILHO,-22.8770189,-43.2676815,2024-09-29,08:00:00,Não,Não,,Homicidio/Tentativa,,Pessoa,Morta,66.0,Idoso,Branca,Homem cis,Automóvel,Sem identificação,Não identificado,Não se aplica,Não se aplica,Não se aplica,,Não se aplica,Não se aplica,Não se aplica,Civíl
